,name,type,x,y,geometry
92,Amersfoort Vathorst,station,5.4335673,52.1925392,POINT (5.4335673 52.1925392)
93,Utrecht Overvecht,station,5.1257618,52.1101212,POINT (5.1257618 52.1101212)
94,Bilthoven,station,5.2046838,52.1301876,POINT (5.2046838 52.1301876)
95,Den Dolder,station,5.2420971,52.1402279,POINT (5.2420971 52.1402279)
96,Hollandsche Rading,station,5.1793156,52.1780793,POINT (5.1793156 52.1780793)
97,Baarn,station,5.2817232,52.2080875,POINT (5.2817232 52.2080875)
98,Soest Zuid,station,5.3028921,52.1651988,POINT (5.3028921 52.1651988)
99,Bunnik,station,5.1957958,52.0632104,POINT (5.1957958 52.0632104)
100,Maarn,station,5.3706605,52.0640966,POINT (5.3706605 52.0640966)
101,Rhenen,station,5.5783079,51.9579068,POINT (5.5783079 51.9579068)
102,Nieuwegein City,tram_stop,5.0794916,52.0285961,POINT (5.0794916 52.0285961)
103,Nieuwegein City,tram_stop,5.0799053,52.0280122,POINT (5.0799053 52.0280122)
